File,BJD,Flux_Star_1,Flux_err_Star_1,Minst_Star_1,Minst_err_Star_1,Star_1_x,Star_1_y,Flux_Star_2,Flux_err_Star_2,Minst_Star_2,Minst_err_Star_2,Star_2_x,Star_2_y,Flux_Star_3,Flux_err_Star_3,Minst_Star_3,Minst_err_Star_3,Star_3_x,Star_3_y,Flux_Star_4,Flux_err_Star_4,Minst_Star_4,Minst_err_Star_4,Star_4_x,Star_4_y,Flux_Star_5,Flux_err_Star_5,Minst_Star_5,Minst_err_Star_5,Star_5_x,Star_5_y,Flux_Star_6,Flux_err_Star_6,Minst_Star_6,Minst_err_Star_6,Star_6_x,Star_6_y,Flux_Star_7,Flux_err_Star_7,Minst_Star_7,Minst_err_Star_7,Star_7_x,Star_7_y
WASP36B.2025-02-17.0163_reduced.fits,2460724.634749582,270936.98660686315,536.9931811004365,-8.141942592913448,0.0021519134235997803,497,399,52754.72564084195,264.82469167402314,-6.365425274266992,0.0054503127856624515,636,436,502114.5718895444,720.6657818489903,-8.811778915453054,0.001558315521374467,492,609,161859.20054147136,423.12995664162804,-7.582615329823196,0.0028383157195061284,501,272,90281.97631334657,328.3224984593849,-6.948774495892458,0.003948425122825999,493,233,300638.4157528643,563.7650184922126,-8.254883037860875,0.0020360009216397017,379,331,45235.30778529365,247.20870338811852,-6.198465726469093,0.005933494266773929,400,354
WASP36B.2025-02-17.0164_reduced.fits,2460724.6365119223,281356.08331640606,548.1065702108343,-8.182912626491772,0.0021151102913046765,497,399,55040.930273368394,272.6717247958497,-6.411486266136935,0.0053787165688212,636,436,520351.99798420805,734.6276587756469,-8.850514918490758,0.0015328313319431654,492,609,168356.34134436116,432.9207909293266,-7.625345550503062,0.002791922019397328,501,272,93673.37041018122,335.3222604918008,-6.988812218917847,0.003886606373647833,493,233,311897.7922395475,575.2822253033871,-8.294802603925223,0.0020025942969355624,379,331,46212.37697212383,252.60389073692878,-6.22166762084041,0.005934799454295324,400,354
WASP36B.2025-02-17.0165_reduced.fits,2460724.638283371,271195.29242378904,534.4592669007089,-8.142977218629001,0.0021397192069831294,497,399,52701.59438261081,259.03519499926915,-6.364331237692721,0.005336534744574757,636,436,502428.729344041,718.925362070913,-8.812458014369035,0.0015535801369048342,492,609,161145.5509815736,418.84037614596446,-7.577817651635344,0.0028219839618667834,501,272,89850.72592480887,322.2540600666479,-6.943575827922784,0.003894046448077207,493,233,300179.693549161,560.7587887011056,-8.253225127110344,0.0020282388586335,379,331,44647.47953722141,241.16889111677193,-6.184264219606246,0.005864738598033438,400,354
WASP36B.2025-02-17.0166_reduced.fits,2460724.640072389,271505.2039264302,535.6446515789557,-8.144217247622995,0.002142017105727055,497,399,52552.17591406152,260.3193511506154,-6.361248608928262,0.005378238663334618,636,436,501842.2136782973,719.2351075681252,-8.81118982799009,0.0015560659799743585,492,609,161993.43728350228,421.1005963620501,-7.583515404006055,0.002822362257276948,501,272,89367.48807526186,322.96734542608374,-6.937720729955082,0.003923768558744919,493,233,299800.48368433735,561.3676194273817,-8.25185267531981,0.0020330092236706876,379,331,45564.76702378106,245.23482402987779,-6.206344737444608,0.005843557303338372,400,354
WASP36B.2025-02-17.0167_reduced.fits,2460724.6418468817,270323.1195842664,534.5185489013458,-8.139479828968774,0.0021468609179617786,497,399,52655.52706135864,261.5159585650728,-6.363381762972042,0.005392355944044749,636,436,498623.8751022537,716.9059799212498,-8.804204526232448,0.0015610379219175648,492,609,160886.0539788516,419.83432587538704,-7.576067852252155,0.002833243257138055,501,272,89454.63887646931,323.36979099200397,-6.938779019432443,0.003924830439368549,493,233,298870.60698682163,560.5233726492274,-8.24847986636315,0.002036267552149193,379,331,44798.40244968419,243.51739747353875,-6.187928169741344,0.005901899185410812,400,354
WASP36B.2025-02-17.0168_reduced.fits,2460724.643620657,268024.5471057203,533.0704291842308,-8.130208279451107,0.0021594061846245028,497,399,52495.26226544297,262.20327758884906,-6.360072126836608,0.005423033988190267,636,436,495422.3262804103,715.326165853256,-8.797210787950524,0.001567663537307177,492,609,160386.18401301894,420.2340071518844,-7.572689238768948,0.002844779173737007,501,272,88744.36810680921,323.5560874836122,-6.930123855897088,0.003958522280850992,493,233,295718.2145045174,558.2422424233619,-8.236967040706684,0.0020495991923931683,379,331,44209.60077390353,243.54199624867638,-6.173563335142696,0.005981107227331994,400,354
WASP36B.2025-02-17.0169_reduced.fits,2460724.6453946866,263822.62814303767,530.9394813050495,-8.113051958288489,0.0021850294701630094,497,399,51417.228093208825,263.1380474077353,-6.337543502581796,0.005556474269714167,636,436,485601.1622023914,709.8106328544865,-8.775471146053725,0.0015870371873022689,492,609,156762.9752479422,418.0560353762657,-7.54788059605977,0.0028954450022893093,501,272,87447.2973130594,324.6851673858421,-6.914137831146739,0.004031255993158251,493,233,291528.997950536,556.3000793544478,-8.221476252015599,0.002071818382085698,379,331,42473.14131332331,242.22992736663457,-6.130057808851555,0.006192096790716724,400,354
WASP36B.2025-02-17.0170_reduced.fits,2460724.64718992,266307.7447554775,538.9280264770437,-8.12323134427169,0.002197208611571702,497,399,51057.768252633716,273.0904721135536,-6.3299264217771345,0.005807230180549085,636,436,494419.8808787166,720.0818360677494,-8.795011666453917,0.0015812853609728677,492,609,157885.0919309716,426.0050922124422,-7.555624663167197,0.0029295302448732446,501,272,88901.41761727359,335.3187276602345,-6.932043568016103,0.004095184222162609,493,233,295474.6344273555,565.097331204194,-8.236072362349274,0.0020764781819247293,379,331,41920.18788666521,251.49283783643938,-6.115829903590471,0.006513684528671828,400,354
WASP36B.2025-02-17.0171_reduced.fits,2460724.6489636833,273539.13390400884,539.1761954908213,-8.152320521107246,0.002140107369037598,497,399,51956.4516712057,261.7414224579274,-6.348870561315757,0.005469621760274253,636,436,503601.4743582026,721.4422427849215,-8.814989334587644,0.0015553885413694191,492,609,162444.9410099373,423.23786153341473,-7.586537329225972,0.002828802587721865,501,272,90373.98923333109,326.9201731481008,-6.949880485023446,0.003927557819056412,493,233,301231.9914175455,563.9393864590877,-8.25702458458147,0.0020326174729529563,379,331,46425.154409258765,250.26664608938384,-6.2266552445361425,0.005852938174578103,400,354
WASP36B.2025-02-17.0172_reduced.fits,2460724.650739136,268772.7275510951,531.969605780588,-8.133234848927541,0.0021489481692933046,497,399,52498.57897441716,258.21038739794665,-6.360140722688947,0.00534011341867345,636,436,494727.4055844492,713.3430811840246,-8.79568677464498,0.0015655134543036888,492,609,160177.07841278988,417.2216260180805,-7.571272772320051,0.002828073962046467,501,272,89330.09336536715,321.3030972757852,-6.937266322115149,0.0039051834859996993,493,233,296929.2193837549,557.4415191635662,-8.241404193713125,0.002038312162903187,379,331,45518.33289766057,242.37906108054796,-6.205237721625507,0.005781400704680864,400,354
WASP36B.2025-02-17.0173_reduced.fits,2460724.652510724,266520.9642211486,533.5503826210808,-8.124100291841126,0.00217354371791025,497,399,50685.73070168717,262.20130680059185,-6.321986131870071,0.005616599539696886,636,436,490756.749807789,713.4878898182167,-8.786937556225407,0.0015785002120409389,492,609,157800.91239738336,419.193202928975,-7.555045627237637,0.0028842243704039357,501,272,87725.2511442548,324.6252446591161,-6.9175834028839915,0.004017741488426057,493,233,291724.3814308814,556.248649665783,-8.22220367146607,0.00207023936370246,379,331,43139.64934353095,243.60362307348015,-6.146963379011207,0.006131001925280878,400,354
